,StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location,District,Latitude,Longitude
4770,r1o3,75 Ah Balling Peanut Soup (Clementi),Dessert,4.5,11,Singapore,Clementi Singapore,5.0,1.3140256,103.7624098
4771,n0mu,Crispy Union (Pasir Panjang),Chicken,4.5,100,Singapore,Pasir Panjang Singapore,5.0,1.27620135,103.7914758234202
4772,vqvf,Haiyu Bakes (410C Fernvale Rd),Dessert,5.0,1,Singapore,410C Fernvale Rd Singapore,,1.395166547918332,103.87570574291814
4773,oxam,Chuan Cuisine (Hougang),Chinese,4.6,28,Singapore,Hougang Singapore,19.0,1.3733601,103.8860907
4774,x0or,Holy Flavour Palace Mala Xiang Guo 圣味阁麻辣香锅 (Clementi),Mala Xiang Guo,4.5,100,Singapore,Clementi Singapore,5.0,1.3140256,103.7624098
4775,hhkh,O.BBa Express (Clementi),Korean,4.1,20,Singapore,Clementi Singapore,5.0,1.3140256,103.7624098
4776,mwg9,Crystal Jade Pavilion (Vivocity) - Islandwide Delivery,Chinese,5.0,4,Singapore,Vivocity Singapore,,1.26437065,103.82295373341057
4777,pd7f,Nurz Muslim Food (Kaki Bukit Place),Noodles,4.5,36,Singapore,Kaki Bukit Place Singapore,,1.3352893,103.90378495
4778,x7br,Ah Tiam Curry Rice 亚添咖喱饭 (Pasir Panjang),Curry,4.8,100,Singapore,Pasir Panjang Singapore,5.0,1.27620135,103.7914758234202
4779,m50z,Seoul Garden HotPot (Clementi Mall),Korean,4.6,100,Singapore,Clementi Mall Singapore,5.0,1.3149923,103.7647564
4780,i4lq,About Thai Siam Nakorn (Hougang Central) - Islandwide Delivery,Thai,5.0,2,Singapore,Hougang Central Singapore,19.0,1.3710492,103.89435758379814
4781,vfjm,KEE HOCK (旗福),Rice Dishes,3.9,28,Singapore,旗福 Singapore,,,
4782,q5jw,Habits Restaurant & Bar (Sembawang),International,4.3,18,Singapore,Sembawang Singapore,27.0,1.4514207,103.8179186
4783,tw34,Uncle Penyet Nasi Lemak X Hungry Burger (3A Engineering Dr 2) - Islandwide Delivery,Singaporean,4.8,4,Singapore,3A Engineering Dr 2 Singapore,,1.2982568210943255,103.77121167362344
4784,w0dx,The Pork Pot (Hougang),Asian,3.3,9,Singapore,Hougang Singapore,19.0,1.3733601,103.8860907
4785,ovkx,Rolls King (Stirling Rd),Sushi,5.0,1,Singapore,Stirling Rd Singapore,,1.2960483638295601,103.8036437043001
4786,t4qd,Murtabar (Pasir Panjang),Indian,2.3,6,Singapore,Pasir Panjang Singapore,5.0,1.27620135,103.7914758234202
4787,iu6c,Huang Tu Di Xi’An Delights (321 Clementi),Chinese,4.5,100,Singapore,321 Clementi Singapore,5.0,1.3119827499999999,103.76502005877444
4788,w5hh,HooHa Cafe (Buona Vista),Pizza,3.9,18,Singapore,Buona Vista Singapore,,1.30660965,103.79075103909005
4789,ux4l,Bagus Sio Good (322 Hougang),Indonesian,4.0,100,Singapore,322 Hougang Singapore,19.0,1.36712085,103.89698191598302
4790,d7i9,Aroma Nasi Lemak (Eunos Crescent),Malaysian,5.0,1,Singapore,Eunos Crescent Singapore,,1.3207219000000001,103.90366668019519
4791,v9bw,The Famous Kitchen (Yishun),Chinese,4.8,42,Singapore,Yishun Singapore,27.0,1.4293839,103.8350282
4792,qx7t,Joo Chiat Banh Mi Ca Phe (263 Joo Chiat Road),Snacks,5.0,17,Singapore,263 Joo Chiat Road Singapore,15.0,1.31051925,103.90177146031311
4793,tlse,Bizlink Cafe (Institute Of Mental Health),Pasta,4.5,11,Singapore,Institute Of Mental Health Singapore,,1.3817235,103.8847278
4794,so6c,Sayed Aminah Muslim Food (Clementi),Indian,5.0,49,Singapore,Clementi Singapore,5.0,1.3140256,103.7624098
4795,y1cb,28 Fried Kway Teow (Dunman Food Centre),Malaysian,4.1,500,Singapore,Dunman Food Centre Singapore,,1.3094204500000002,103.9018326964624
4796,y0i0,Gina’s Vadai (Dunman Food Centre),Indian,2.4,4,Singapore,Dunman Food Centre Singapore,,1.3094204500000002,103.9018326964624
4797,e60a,Wah! Penyet By The Barakallah Delights (271 Onan Road),Indonesian,4.7,12,Singapore,271 Onan Road Singapore,,1.3094204500000002,103.9018326964624
4798,x9vo,Hao Tian (10 Kaki Bukit),Bak Kut Teh,4.5,100,Singapore,10 Kaki Bukit Singapore,,1.3336029,103.90573764723905
4799,w8kc,Thai To Go (Changi Road),Thai,4.3,500,Singapore,Changi Road Singapore,17.0,1.3208901499999999,103.91807265
4800,x4hd,Hong Kee Villa Hainanese Delicacy 宏记食家海南鸡饭 (Clementi),Chicken,4.2,1000,Singapore,Clementi Singapore,5.0,1.3140256,103.7624098
4801,x0xg,Thai Cuisine (Pasir Panjang),Thai,4.1,100,Singapore,Pasir Panjang Singapore,5.0,1.27620135,103.7914758234202
4802,slhf,Whampoa Soya Bean (448 Clementi),Dessert,4.6,51,Singapore,448 Clementi Singapore,5.0,1.31324305,103.7645269456859
4803,oez5,KINN DERM (27 W Coast Hwy),Salads,1.0,1,Singapore,27 W Coast Hwy Singapore,,1.2785331461035006,103.78508278583337
4804,cu70,Hainanese Hong Xing Li Palace 宏兴利海南食家庄 (Clementi),Chinese,4.1,100,Singapore,Clementi Singapore,5.0,1.3140256,103.7624098
4805,oe0n,Xin Xin Claypot Rice (Kopitiam @ Fernvale HC),Singaporean,4.9,27,Singapore,Kopitiam @ Fernvale HC Singapore,,,
4806,z79n,Foodies' Garden (Hougang Mall),Singaporean,2.0,7,Singapore,Hougang Mall Singapore,19.0,1.3725735000000001,103.89378785746996
4807,zckw,Mrs. Hen (NUS),Indonesian,5.0,9,Singapore,NUS Singapore,,1.2962018,103.77689765953073
4808,u6gf,Sedap Wok Thai Muslim Food (Clementi Mall),Thai,3.8,100,Singapore,Clementi Mall Singapore,5.0,1.3149923,103.7647564
4809,d1qn,Kipo's Kitchen (The Odeon Katong) (pandago),Noodles,4.7,100,Singapore,The Odeon Katong Singapore,15.0,,
4810,z7np,Z W Dessert House (Punggol),Dessert,4.9,28,Singapore,Punggol Singapore,19.0,1.4054248,103.90179674458341
4811,nftu,Naga Thai Food (Bukit Batok) - Islandwide Delivery,Thai,4.5,4,Singapore,Bukit Batok Singapore,,1.3482831,103.7490191
4812,oyf7,After Hours Gelato (27 West Coast Highway),Dessert,5.0,1,Singapore,27 West Coast Highway Singapore,,1.2785331461035006,103.78508278583337
4813,il2y,Saudagar Penyek (Kopitiam @ Fernvale HC),Ayam Penyet,4.8,100,Singapore,Kopitiam @ Fernvale HC Singapore,,,
4814,zg2i,Cafe D'Marican By Hjh Lyn Sharin (The Brooks I),Indonesian,4.3,4,Singapore,The Brooks I Singapore,,1.40486475,103.81951029201662
4815,w9rx,Bones N Barrels (Sentosa),Seafood,4.5,9,Singapore,Sentosa Singapore,,1.24894585,103.83430564159272
4816,vfq7,Miyuki Izakaya (The Brooks II),Japanese,5.0,6,Singapore,The Brooks II Singapore,,1.40396635,103.81886261140505
4817,x6yp,Burger Frites (Joo Chiat Road),Burgers,4.3,82,Singapore,Joo Chiat Road Singapore,15.0,1.3155506,103.89802565
4818,le33,Chef Ye (Bukit Batok),Chinese,4.2,17,Singapore,Bukit Batok Singapore,,1.3482831,103.7490191
4819,x0hu,Braseiro Restaurant (Joo Chiat Road),Pasta,4.3,12,Singapore,Joo Chiat Road Singapore,15.0,1.3155506,103.89802565
4820,avo5,Panda Bar (The Brooks I @ Springside Walk),Asian,4.9,4,Singapore,The Brooks I @ Springside Walk Singapore,,1.40486475,103.81951029201662
4821,ldb9,JIN Kimchi Express (Kopitiam @ Fernvale Hawker Centre),Korean,4.5,100,Singapore,Kopitiam @ Fernvale Hawker Centre Singapore,,,
4822,s0ql,Blue Elephant (Twopigsfly East Coast),Thai,4.5,500,Singapore,Twopigsfly East Coast Singapore,,,
4823,rm6j,Garden Street Kway Chap (259 Bukit Panjang),Asian,3.9,64,Singapore,259 Bukit Panjang Singapore,23.0,1.3772917,103.7730485
4824,fggd,259 Nasi Lemak . Economic Bee Hoon (259 Bukit Panjang Road),Nasi Lemak,4.4,54,Singapore,259 Bukit Panjang Road Singapore,23.0,1.3771791,103.77291567130253
4825,s6st,Tiffin North Indian Cuisine (Katong),Indian,4.2,100,Singapore,Katong Singapore,15.0,1.3057886,103.8976313
4826,s6ab,The Burger Office (Twopigsfly East Coast),Burgers,4.1,100,Singapore,Twopigsfly East Coast Singapore,,,
4827,r8x9,Chef Ahmet Deli Turk (239 Jln Kayu),Western,4.0,33,Singapore,239 Jln Kayu Singapore,,1.3962591500000001,103.87281247355726
4828,l0ns,Fu Lin Men Cantonese Dining (Chinese Swimming Club),Chinese,4.7,56,Singapore,Chinese Swimming Club Singapore,,1.2998735,103.90067512516904
4829,uars,Liwan Congee (Clementi),Porridge,4.7,35,Singapore,Clementi Singapore,5.0,1.3140256,103.7624098
4830,i2x6,Hi Leskmi Whampoa Nasi Lemak (Roxy Square),Asian,4.8,10,Singapore,Roxy Square Singapore,,1.3043505,103.90407136311231
4831,et07,Rangooli (721 Clementi West St 2) - Islandwide Delivery,Indian,4.9,29,Singapore,721 Clementi West St 2 Singapore,5.0,1.3027457,103.76447694454637
4832,v0ii,JWS Grille Factory (Bukit Batok),Chicken,4.6,3000,Singapore,Bukit Batok Singapore,,1.3482831,103.7490191
4833,kg0s,Let Try Thai Street Food (Fernvale link),Thai,2.1,5,Singapore,Fernvale link Singapore,,1.3937824778327523,103.87910849253483
4834,z3mk,Eggwich (Hill V2),Burgers,4.4,77,Singapore,Hill V2 Singapore,,1.2689770011623591,103.81731718586934
4835,hvsc,Tandoori Culture (HillV2) - Islandwide Delivery,Indian,4.6,10,Singapore,HillV2 Singapore,,1.3633627,103.7642765
4836,zl7m,Soon Lee Heng Satay (West Coast),Satay,4.9,4,Singapore,West Coast Singapore,,1.3106229,103.75795795574777
4837,y8eh,Benedito (Bukit Timah),Grill,5.0,6,Singapore,Bukit Timah Singapore,10.0,1.3546901,103.7763724
4838,g638,Tapout Craft Beers (East Coast Road),Burgers,3.0,15,Singapore,East Coast Road Singapore,,1.3114775431279229,103.92091665094404
4839,n2f0,Al Barakath (Sengkang),Sandwiches,3.8,43,Singapore,Sengkang Singapore,,1.3919236499999998,103.89549093760694
4840,qwsf,Buttrmilk (i12 Katong),Sandwiches,4.1,11,Singapore,i12 Katong Singapore,15.0,1.3052106,103.90500878485226
4841,dfu4,Granny Q Penang Lemak Laksa (i12 Katong),Laksa,2.0,1,Singapore,i12 Katong Singapore,15.0,1.3052106,103.90500878485226
4842,x3ox,Haq-Insaf's Eating House (Jalan Mas Puteh),Fried Rice,4.6,1000,Singapore,Jalan Mas Puteh Singapore,,1.30884015,103.7623594
4843,v4cj,Stirling Steaks (East Coast Road),Western,4.0,100,Singapore,East Coast Road Singapore,,1.3114775431279229,103.92091665094404
4844,n010,The Sandos Project (Bistro Bytes i12 Katong),Sandwiches,3.5,30,Singapore,Bistro Bytes i12 Katong Singapore,15.0,,
4845,t0kq,SHAWARMA N KEBAB AND SWEETS (Buangkok Hawker Centre),Turkish,4.7,36,Singapore,Buangkok Hawker Centre Singapore,,1.383473,103.8922085
4846,y1dx,Heng Heng Fishball & Minced Meat Noodle (Bukit Batok East Avenue 4),Noodles,4.7,100,Singapore,Bukit Batok East Avenue 4 Singapore,,1.3480233506544237,103.7567449335335
4847,nk4e,West Coast Kitchen (West Coast),Chinese,2.4,32,Singapore,West Coast Singapore,,1.3106229,103.75795795574777
4848,p9gj,Jia Xiang Traditional Noodle House (Bukit Batok East Avenue 4),Noodles,4.2,100,Singapore,Bukit Batok East Avenue 4 Singapore,,1.3480233506544237,103.7567449335335
4849,syaz,Funtastic Nasi Lemak (Buangkok Hawker Centre),Singaporean,5.0,21,Singapore,Buangkok Hawker Centre Singapore,,1.383473,103.8922085
4850,x3ht,KPT 78 Tze Char (Hougang),Chinese,4.3,1000,Singapore,Hougang Singapore,19.0,1.3733601,103.8860907
4851,cv38,Xiang La Xiang (West Coast),Rice Dishes,4.7,5,Singapore,West Coast Singapore,,1.3106229,103.75795795574777
4852,qrco,Thai You Up (East Coast Road),Fried Rice,4.5,100,Singapore,East Coast Road Singapore,,1.3114775431279229,103.92091665094404
4853,jkho,401 Delights (401 Hougang Ave 10),Singaporean,4.3,100,Singapore,401 Hougang Ave 10 Singapore,19.0,1.3749099999999999,103.89691130212766
4854,y4kz,Wan Fu 万福 Curry Rice (Bukit Batok East Avenue 4),Malaysian,3.9,500,Singapore,Bukit Batok East Avenue 4 Singapore,,1.3480233506544237,103.7567449335335
4855,yok4,001 Cafe Bistro Bytes (i12 Katong),Singaporean,4.6,64,Singapore,i12 Katong Singapore,15.0,1.3052106,103.90500878485226
4856,nlaw,Satay Power (503 West Coast Dr) - Restaurant Delivery,Satay,3.9,62,Singapore,503 West Coast Dr Singapore,,1.31175,103.75980174164198
4857,y7ol,The Jolly Roger (Chu Lin),Seafood,4.5,55,Singapore,Chu Lin Singapore,,1.43859085,103.73052778061987
4858,fdvt,BAO's Sweet Hut (Clementi),Dessert,4.8,11,Singapore,Clementi Singapore,5.0,1.3140256,103.7624098
4859,nru6,Yum Yum Thai Food (Enterprise Centre),Thai,4.2,22,Singapore,Enterprise Centre Singapore,,1.3386737499999999,103.75669565955715
4860,bqqx,JK Western (Midview Building),Western,2.7,17,Singapore,Midview Building Singapore,,1.3397843,103.7569487
4861,x9yw,Mohamad Ali Drinks Streetall (West Coast),Tea,4.7,100,Singapore,West Coast Singapore,,1.3106229,103.75795795574777
4862,f8pd,Putri Hana (West Coast),Chicken,4.7,100,Singapore,West Coast Singapore,,1.3106229,103.75795795574777
4863,axdq,Nana’s Coffee (458 Hougang Ave 10),Coffee,4.7,52,Singapore,458 Hougang Ave 10 Singapore,19.0,1.37771995,103.8962949107162
4864,x5uq,Wang Caifan (Bukit Panjang),Singaporean,4.6,100,Singapore,Bukit Panjang Singapore,23.0,1.3791486,103.76141301431002
4865,aeih,Uncle Noodle (Ayer Rajah Food Centre),Singaporean,5.0,2,Singapore,Ayer Rajah Food Centre Singapore,,1.3117753,103.7597685
4866,w2xc,Chon Sing Huat Cooked Food (West Coast),Chinese,4.4,100,Singapore,West Coast Singapore,,1.3106229,103.75795795574777
4867,pzvn,Roxbury Diner (i12 Katong),American,4.2,7,Singapore,i12 Katong Singapore,15.0,1.3052106,103.90500878485226
4868,v5jk,Baba Chews (Katong Square),Singaporean,4.7,43,Singapore,Katong Square Singapore,15.0,1.30470365,103.90480078131988
4869,k9qr,Le Petit Croissant (338 Changi Rd) - Restaurant Delivery,Bakery,4.4,100,Singapore,338 Changi Rd Singapore,17.0,1.3208901499999999,103.91807265
4870,fm31,Good Chai People (East Coast Road),Western,4.8,6,Singapore,East Coast Road Singapore,,1.3114775431279229,103.92091665094404
4871,qr1k,Peacock Indian Cuisine (NEWest),Indian,4.3,100,Singapore,NEWest Singapore,,1.31651885,103.75757090557373
4872,og3a,Sohungry (NEWest),Western,4.4,100,Singapore,NEWest Singapore,,1.31651885,103.75757090557373
4873,a36x,Burlamacco Ristorante (217 East Coast Rd),Pasta,5.0,1,Singapore,217 East Coast Rd Singapore,,1.3075852000000001,103.90694871200142
4874,zfaz,Wee Nam Kee Chicken Rice (Food Republic - Parkway Parade),Chicken,3.9,100,Singapore,Food Republic - Parkway Parade Singapore,,,
4875,s7bh,New Zealand Natural (Parkway Parade),Beverages,4.4,60,Singapore,Parkway Parade Singapore,,1.30137335,103.90517777316566
4876,r7du,My Korean Moms Kimchi (1 West Coast Dr),Korean,4.5,100,Singapore,1 West Coast Dr Singapore,,1.3159464,103.7575199
4877,uexz,Kim Eng Chicken Rice (NEWest) - Islandwide Delivery,Singaporean,4.0,1,Singapore,NEWest Singapore,,1.31651885,103.75757090557373
4878,rb78,Double Chin (1 W Coast Dr),Singaporean,4.2,16,Singapore,1 W Coast Dr Singapore,,1.3159464,103.7575199
4879,j8dj,Long Feng Charcoal Streetyle Roasted Delight 龍鳳火炭烧腊 (Clementi West Street),Chinese,4.3,100,Singapore,Clementi West Street Singapore,5.0,1.3057844331400952,103.76297541511553
4880,q9qn,Burnt Cones (NeWest Mall),Dessert,4.7,3,Singapore,NeWest Mall Singapore,,,
4881,rvr5,Thai Palace (277C Compassvale Link),Thai,4.1,100,Singapore,277C Compassvale Link Singapore,,1.38231985,103.89394679410874
4882,kw7v,Donatzu ドーナツ (NEWest),Asian,4.8,19,Singapore,NEWest Singapore,,1.31651885,103.75757090557373
4883,o9yx,Fubing Roasted Delight (Compassvale),Rice Dishes,4.0,100,Singapore,Compassvale Singapore,,1.3945182,103.900450090625
4884,h7x5,家羊地 - JiaYangDi BBQ (NEWest) - Islandwide Delivery,Asian,2.5,8,Singapore,NEWest Singapore,,1.31651885,103.75757090557373
4885,r0aw,Eggwich (Parkway Parade),Burgers,2.8,31,Singapore,Parkway Parade Singapore,,1.30137335,103.90517777316566
4886,dmmq,MEMABAKERY (279B Sengkang East Ave)- Islandwide Delivery,Cakes,5.0,1,Singapore,279B Sengkang East Ave Singapore,,1.38541635,103.8928979958646
4887,wpou,Rg Muslim Foods (Tong Yuan Eating House),Malaysian,4.8,500,Singapore,Tong Yuan Eating House Singapore,,,
4888,hixq,Chef Wai Pao Fan (Food Republic - Parkway Parade),Rice Dishes,4.7,54,Singapore,Food Republic - Parkway Parade Singapore,,,
4889,y4s2,Wang Seafood (Bukit Panjang) - Islandwide Delivery,Singaporean,5.0,8,Singapore,Bukit Panjang Singapore,23.0,1.3791486,103.76141301431002
4890,k4qf,Tian Le Charcoal Roasted Delights (East Coast Road),Chicken,4.5,100,Singapore,East Coast Road Singapore,,1.3114775431279229,103.92091665094404
4891,vsoy,Ah Yee Congee (East Coast Road),Porridge,4.8,100,Singapore,East Coast Road Singapore,,1.3114775431279229,103.92091665094404
4892,xtgy,Pink Coconut Nasi Lemak  (Marine Parade),Asian,1.0,4,Singapore,Marine Parade Singapore,,1.3026889,103.9073952
4893,v6ap,Birdfolks (Clementi),Rice Dishes,4.6,100,Singapore,Clementi Singapore,5.0,1.3140256,103.7624098
4894,v4ak,Mian Mian Ju Dao (Food Republic - Parkway Parade),Noodles,4.4,100,Singapore,Food Republic - Parkway Parade Singapore,,,
4895,e3ia,SK Indian Muslim Food (117 Pending Road),Indian,4.5,75,Singapore,117 Pending Road Singapore,,1.37666245,103.77133644999999
4896,z1s3,Coexist Coffee Co. (Hillview),Coffee,4.5,21,Singapore,Hillview Singapore,23.0,1.36238905,103.7674350741868
4897,wfa6,Superfish 超好鱼 Fish Soup (Changi Road),Soups,4.7,92,Singapore,Changi Road Singapore,17.0,1.3208901499999999,103.91807265
4898,thfw,Gu Zao Ren Taiwan Porridge (Paya Lebar) - Islandwide Delivery,Chinese,3.0,1,Singapore,Paya Lebar Singapore,14.0,1.3174795000000001,103.89235252467483
4899,h5jg,Lim Fried Hokkien Mee (Lor Mydin),Hokkien Mee,2.0,7,Singapore,Lor Mydin Singapore,,,
4900,pb3p,Ah Yan Bak Kut Teh (Anchorvale Link),Vietnamese,3.8,2,Singapore,Anchorvale Link Singapore,,1.3946776,103.89063354999999
4901,yxuy,Man-ten Ramen (NEWest),Ramen,3.3,17,Singapore,NEWest Singapore,,1.31651885,103.75757090557373
4902,v0zv,Al Thohirah Restaurant (Bedok Reservoir Road),Fried Rice,4.4,2000,Singapore,Bedok Reservoir Road Singapore,16.0,1.3410628,103.9368769
4903,wqyt,QUEEN OF FRIED RICE III Vietsea (Jurong East Tradehub 21),Chinese,1.8,25,Singapore,Jurong East Tradehub 21 Singapore,22.0,,
4904,phjb,VIET MAMA MEAL (Tradehub 21),Pizza,3.5,7,Singapore,Tradehub 21 Singapore,,1.3282104499999998,103.75313324586205
4905,bogc,VIETSEA III - BÙI VIỆN STREET (JURONG EAST TRADE HUB 21),Vietnamese,4.0,14,Singapore,JURONG EAST TRADE HUB 21 Singapore,22.0,,
4906,x4cr,Rong Guang Barbeque Seafood (8 Boon Lay Way Tradehub),Seafood,4.4,100,Singapore,8 Boon Lay Way Tradehub Singapore,,,
4907,qi1d,No Name Mkn Haus (350A Anchorvale Road),Malaysian,4.6,500,Singapore,350A Anchorvale Road Singapore,,1.39296205,103.88694784112289
4908,q5tg,Ever Fragrant Chicken Rice (2 Bukit Batok Street 23),Singaporean,4.7,2,Singapore,2 Bukit Batok Street 23 Singapore,,1.340362723080812,103.7562544341235
4909,nxl6,Carrot Cubes (Upper Serangoon Crescent),Chinese,4.7,100,Singapore,Upper Serangoon Crescent Singapore,12.0,1.375416905894037,103.89968433111164
4910,mdg3,Western empire (80 Marine Parade central) - Islandwide Delivery,Chicken,4.6,56,Singapore,80 Marine Parade central Singapore,,1.30231375,103.90782696980331
4911,y9ss,SIONG BBQ (Anchorvale Rd),Chinese,4.1,500,Singapore,Anchorvale Rd Singapore,,1.3901249500000001,103.88562544999999
4912,wj4a,Dian Zhan (Bedok Reservoir Road),Asian,3.7,3,Singapore,Bedok Reservoir Road Singapore,16.0,1.3410628,103.9368769
4913,bz3a,Adam's Kitchen East (Changi Road),Asian,4.5,100,Singapore,Changi Road Singapore,17.0,1.3208901499999999,103.91807265
4914,c8zj,Himawari Japanese Restaurant (Orchid Country Club Branch),Japanese,4.3,87,Singapore,Orchid Country Club Branch Singapore,,,
4915,ipqe,My Little Kitchen 小小小厨 (205D Compassvale),Seafood,1.9,10,Singapore,205D Compassvale Singapore,,1.3861344999999998,103.89747245149081
4916,x2zx,La BBQ Seafood (Yishun Street 81),Grill,4.5,500,Singapore,Yishun Street 81 Singapore,27.0,1.4143986300461484,103.83515988976181
4917,x9qq,Boon Kee Fishball Noodle & Laksa Since 1976 (Jalan Senang),Noodles,4.5,500,Singapore,Jalan Senang Singapore,,1.327611163488102,103.91578140071378
4918,x4xj,Lagoon Seafood BBQ (East Coast Road),Seafood,4.2,100,Singapore,East Coast Road Singapore,,1.3114775431279229,103.92091665094404
4919,i3no,Dodo Ecomonic Bee Hoon Nasi Lemak (163 Gangsa Road),Chinese,4.4,1000,Singapore,163 Gangsa Road Singapore,,1.3762655499999998,103.76444965419392
4920,t9ek,123 Noodle (Multi Storey Car Park),Singaporean,4.0,50,Singapore,Multi Storey Car Park Singapore,,1.3115017500000001,103.77061079919307
4921,jwop,Beehoon GoGo (Upper Serangoon),Singaporean,3.0,1,Singapore,Upper Serangoon Singapore,12.0,1.375416905894037,103.89968433111164
4922,e3ii,Di Wei Teochew Restaurant (Seletar),Chinese,4.2,18,Singapore,Seletar Singapore,28.0,1.4098488,103.8773789
4923,q4ac,Le Xiao Chu Seafood Claypot Porridge (18 Boon Lay Way),Dim Sum ,4.0,11,Singapore,18 Boon Lay Way Singapore,,1.3284232500000002,103.75315878717453
4924,xdca,Geetham Restaurant (10 Sengkang Square),Indian,3.4,500,Singapore,10 Sengkang Square Singapore,,1.39157785,103.89355215894801
4925,ou5u,Mala Congee House 麻辣粥屋 (Chai Chee),Asian,3.2,8,Singapore,Chai Chee Singapore,,1.3254977,103.9230158
4926,g5io,Bei-Ing Dimsum Club (East Coast Road),Chinese,3.9,16,Singapore,East Coast Road Singapore,,1.3114775431279229,103.92091665094404
4927,h8pk,Al Forno (East Coast) - Islandwide Delivery,Pizza,3.9,67,Singapore,East Coast Singapore,,1.2981716,103.8772979
4928,y4qj,Yummy Delights Minced Meat Fish Ball Noodle (Kim Keat Avenue),Noodles,4.3,100,Singapore,Kim Keat Avenue Singapore,,1.3324828386494398,103.85920937327137
4929,q7ye,Goreng Pisang @ Mr Teh Tarik Eating House (Yishun),Fries,4.4,42,Singapore,Yishun Singapore,27.0,1.4293839,103.8350282
4930,syyn,Red Lantern Live Seafood Restaurant (Bukit Timah),Noodles,3.1,23,Singapore,Bukit Timah Singapore,10.0,1.3546901,103.7763724
